subid,trial,person,role,target,rep_num,age,experiment,utterance,correct,director
105,29,right,director,I1,3,adult,adult-adult,bowing down with a platter,TRUE,right
105,30,left,director,G1,3,adult,adult-adult,sitting,TRUE,left
105,31,left,director,I1,4,adult,adult-adult,platter,TRUE,left
105,32,right,director,F1,4,adult,adult-adult,running away,TRUE,right
105,33,left,director,B1,4,adult,adult-adult,sulking,TRUE,left
105,34,right,director,H1,4,adult,adult-adult,accepting his diploma,TRUE,right
105,35,left,director,C1,4,adult,adult-adult,doggy style,TRUE,left
105,36,right,director,D1,4,adult,adult-adult,flying an airplane,TRUE,right
105,37,left,director,A1,4,adult,adult-adult,she's skipping,TRUE,left
105,38,right,director,E1,4,adult,adult-adult,flying,TRUE,right
105,39,left,director,K1,4,adult,adult-adult,dog,TRUE,left
105,40,right,director,G1,4,adult,adult-adult,sitting down,TRUE,right
106,1,left,director,D1,1,adult,adult-adult,"okay, it's the shape that doesn't look like a person running, it looks more like an airplane",TRUE,left
106,2,right,director,A1,1,adult,adult-adult,"it's running, person",TRUE,right
106,3,left,director,G1,1,adult,adult-adult,"it's the person sitting in a chair, not the person jumping",TRUE,left
106,3,right,matcher,G1,1,adult,adult-adult,the person that looks like you,TRUE,left
106,4,right,director,K1,1,adult,adult-adult,oh it's bending,TRUE,right
106,5,left,director,F1,1,adult,adult-adult,"it's not the person walking solemnly, it's the person like with his legs",TRUE,left
106,6,right,director,B1,1,adult,adult-adult,"it's the, it's the quiet, walking person",TRUE,right
106,7,left,director,H1,1,adult,adult-adult,it's not the person who looks like me,TRUE,left
106,8,right,director,E1,1,adult,adult-adult,it's the person who looks like you,TRUE,right
106,9,left,director,I1,1,adult,adult-adult,it's not the person who looks like me,TRUE,left
106,10,left,matcher,C1,1,adult,adult-adult,"the one, like, kneeling down? the one that we haven't seen before",TRUE,right
106,10,right,director,C1,1,adult,adult-adult,it's begging,TRUE,right
106,11,right,director,D1,2,adult,adult-adult,"oh it's, like, laying down",TRUE,right
106,12,left,director,A1,2,adult,adult-adult,it's not the one bending over,TRUE,left
106,13,right,director,I1,2,adult,adult-adult,it's bending,TRUE,right
106,14,left,director,E1,2,adult,adult-adult,it's the one that looks like me,TRUE,left
106,15,right,director,G1,2,adult,adult-adult,it's sitting,TRUE,right
106,16,left,director,B1,2,adult,adult-adult,it's walking,TRUE,left
106,17,left,matcher,H1,2,adult,adult-adult,it's the chunky one,TRUE,right
106,17,right,director,H1,2,adult,adult-adult,"it's pointing, but not with like no, no legs or",TRUE,right
106,18,left,director,C1,2,adult,adult-adult,it's begging,TRUE,left
106,19,right,director,F1,2,adult,adult-adult,"it's not the, it's not the begging one, it's the other one",TRUE,right
106,20,left,director,K1,2,adult,adult-adult,it's the one with its butt out,TRUE,left
106,21,left,director,I1,3,adult,adult-adult,it's the one holding the thing out,TRUE,left
106,22,right,director,E1,3,adult,adult-adult,it's the one that looks like you,TRUE,right
106,23,left,director,G1,3,adult,adult-adult,it's the one sitting,TRUE,left
106,24,right,director,K1,3,adult,adult-adult,oh it's the it's the one that has its butt out,TRUE,right
106,25,left,director,F1,3,adult,adult-adult,it's not the one sitting,TRUE,left
106,26,right,director,A1,3,adult,adult-adult,oh it's walking,TRUE,right
106,27,left,director,D1,3,adult,adult-adult,it's the airplane one,TRUE,left
106,29,left,director,H1,3,adult,adult-adult,it's the one that's not the airplane,TRUE,left
106,30,right,director,B1,3,adult,adult-adult,it's the walking one,TRUE,right
106,31,right,director,F1,4,adult,adult-adult,it's the one that has its legs apart,TRUE,right
106,32,left,director,A1,4,adult,adult-adult,it's not the one with its butt out,TRUE,left
106,33,right,director,I1,4,adult,adult-adult,it's holding something,TRUE,right
106,34,left,director,B1,4,adult,adult-adult,it's not the one with it's butt out,TRUE,left
106,35,right,director,H1,4,adult,adult-adult,it's the chunky one,TRUE,right
106,36,left,director,K1,4,adult,adult-adult,it's holding its butt out,TRUE,left
106,37,right,director,D1,4,adult,adult-adult,it's the flat one,TRUE,right
106,38,left,director,C1,4,adult,adult-adult,it's pray - begging,TRUE,left
106,39,right,director,G1,4,adult,adult-adult,it's sitting,TRUE,right
106,40,left,director,E1,4,adult,adult-adult,it's me,TRUE,left
107,1,left,director,D1,1,adult,adult-adult,"it's the one with -- it's the horizontal one,with",TRUE,left
107,2,left,matcher,H1,1,adult,adult-adult,NA,TRUE,right
107,2,right,director,H1,1,adult,adult-adult,it's the one that kinda looks like a person standing up,TRUE,right
107,3,left,director,A1,1,adult,adult-adult,"it's the, I guess the vertical one with the square on top - or the diamond on top",TRUE,left
107,4,left,matcher,F1,1,adult,adult-adult,the right triangle on the right side of the square?,TRUE,right
107,4,right,director,F1,1,adult,adult-adult,on top there's a square and there's a triangle and triangle's like a right triangle pointing to the right,TRUE,right
107,5,left,director,B1,1,adult,adult-adult,it's the one that I didn't just pick -- it's the square with the -- kinda like leaning with no arms,TRUE,left
107,5,right,matcher,B1,1,adult,adult-adult,so it's not the one where it sorta looks like someone holding the triangle,TRUE,left
107,6,left,matcher,I1,1,adult,adult-adult,"the one holding the triangle, not the kneeling one?",TRUE,right
107,6,right,director,I1,1,adult,adult-adult,it is the one with the person - well there's a square on top - or there's a diamond on top,TRUE,right
107,7,left,director,C1,1,adult,adult-adult,"alright, it's the kneeling one",TRUE,left
107,8,left,matcher,G1,1,adult,adult-adult,looks kinda like the big triangle at the bottom?,TRUE,right
107,8,right,director,G1,1,adult,adult-adult,it's the more vertical one with the square right at the top,TRUE,right
107,9,left,director,K1,1,adult,adult-adult,the taller one that kinda looks like it has a house on top,TRUE,left
107,10,left,matcher,E1,1,adult,adult-adult,the one that's not holding the triangle,TRUE,right
107,10,right,director,E1,1,adult,adult-adult,it's kinda the more abstract -y one that has two big points at the top?,TRUE,right
107,11,left,matcher,A1,2,adult,adult-adult,no house?,TRUE,right
107,11,right,director,A1,2,adult,adult-adult,it's the one that doesn't have the thing that looks like a house on top no house,TRUE,right
107,12,left,director,E1,2,adult,adult-adult,"it's the more abstract one - it doesn't look like, it doesn't, it's not like holding anything, it kinda looks like it's jumping",TRUE,left
107,13,right,director,C1,2,adult,adult-adult,it's the one that kinda looks like it's kneeling?,TRUE,right
107,14,left,director,I1,2,adult,adult-adult,it's the one that's holding the triangle,TRUE,left
107,15,right,matcher,K1,2,adult,adult-adult,it's the one that's got kind of a house on the top,TRUE,left
107,16,left,matcher,H1,2,adult,adult-adult,no house?,TRUE,right
107,16,right,director,H1,2,adult,adult-adult,"it's the one that kinda looks like a person walking, sadly no house",TRUE,right
107,17,left,director,B1,2,adult,adult-adult,"it's the one that does not have a house, it kinda looks like",TRUE,left
107,18,left,matcher,G1,2,adult,adult-adult,NA,TRUE,right
107,18,right,director,G1,2,adult,adult-adult,it's the more horizontal one,TRUE,right
107,20,left,director,F1,2,adult,adult-adult,yes,TRUE,left
107,20,right,matcher,F1,2,adult,adult-adult,are there like two triangles at the bottom?,TRUE,left
107,21,left,matcher,K1,3,adult,adult-adult,it's the one with the house on top,TRUE,right
107,21,right,matcher,K1,3,adult,adult-adult,it's the one that kinda looks like a person jumping,TRUE,left
107,22,left,director,E1,3,adult,adult-adult,it's the more horizontal one,TRUE,left
107,23,right,director,D1,3,adult,adult-adult,it's the one that doesn't have a house on top,TRUE,right
107,24,left,director,F1,3,adult,adult-adult,"it's the tall, skinny one",TRUE,left
107,26,left,matcher,G1,3,adult,adult-adult,not kneeling?,TRUE,right
107,26,right,director,G1,3,adult,adult-adult,not kneeling,TRUE,right
107,27,left,director,B1,3,adult,adult-adult,"it's the one that's more vertical, not kneeling again",TRUE,left
107,28,right,director,I1,3,adult,adult-adult,it's the one where the person's kinda holding the triangle up,TRUE,right
107,29,left,director,C1,3,adult,adult-adult,it's the one that's kneeling,TRUE,left
107,30,right,director,H1,3,adult,adult-adult,"it's the one where, it's the one that's not jumping",TRUE,right
107,31,right,director,C1,4,adult,adult-adult,it's the kneeling one,TRUE,right
107,32,left,director,F1,4,adult,adult-adult,it's the not kneeling one,TRUE,left
107,33,right,director,A1,4,adult,adult-adult,it's the one where the person's not holding the triangle,TRUE,right
107,34,left,director,H1,4,adult,adult-adult,it's the more vertical one,TRUE,left
107,35,right,director,D1,4,adult,adult-adult,it's the more horizontal one,TRUE,right
107,36,left,director,G1,4,adult,adult-adult,it's the one with the big triangle on the bottom and the square on the bottom the not the jumping one,TRUE,left
107,37,right,director,K1,4,adult,adult-adult,it's the one with the house on top,TRUE,right
107,38,left,director,I1,4,adult,adult-adult,it's the one holding the triangle,TRUE,left
107,39,right,director,B1,4,adult,adult-adult,it's the one kinda walking the more vertical one,TRUE,right
107,40,left,director,E1,4,adult,adult-adult,it's the jumping one,TRUE,left
108,1,right,director,E1,1,adult,adult-adult,"dancing guy, the jumping guy",TRUE,right
108,2,left,director,C1,1,adult,adult-adult,"the one that's lay down, sort of",TRUE,left
108,3,right,director,K1,1,adult,adult-adult,it's like putting something on a shelf,TRUE,right
108,4,left,director,A1,1,adult,adult-adult,"it's like one leg is back, behind it",TRUE,left
108,5,right,director,H1,1,adult,adult-adult,"offering up something, but nothing's good",TRUE,right
108,6,left,director,B1,1,adult,adult-adult,"the one that looks like that it's walking, like a normal person",TRUE,left
108,7,right,director,F1,1,adult,adult-adult,doing a split?,TRUE,right
108,8,left,director,G1,1,adult,adult-adult,maybe kneeling?,TRUE,left
108,9,right,director,I1,1,adult,adult-adult,offering up something,TRUE,right
108,10,left,director,D1,1,adult,adult-adult,laying down,TRUE,left
108,11,left,director,E1,2,adult,adult-adult,jumping,TRUE,left
108,12,right,director,D1,2,adult,adult-adult,laying down,TRUE,right
108,13,left,director,H1,2,adult,adult-adult,offering something,TRUE,left
108,14,right,director,G1,2,adult,adult-adult,kneeling,TRUE,right
108,15,left,director,K1,2,adult,adult-adult,"bending over, putting something on a shelf",TRUE,left
108,16,right,director,C1,2,adult,adult-adult,bending down?,TRUE,right
108,17,left,director,I1,2,adult,adult-adult,offering something,TRUE,left
108,18,right,director,A1,2,adult,adult-adult,running,TRUE,right
108,19,left,director,F1,2,adult,adult-adult,split,TRUE,left
108,20,right,director,B1,2,adult,adult-adult,walking,TRUE,right
108,21,right,director,F1,3,adult,adult-adult,split,TRUE,right
108,22,left,director,A1,3,adult,adult-adult,"running, jumping",TRUE,left
108,23,right,director,I1,3,adult,adult-adult,offering the way up,TRUE,right
108,24,left,director,C1,3,adult,adult-adult,kneeling praying,TRUE,left
108,25,right,director,K1,3,adult,adult-adult,offering nothing,TRUE,right
108,26,left,director,D1,3,adult,adult-adult,laying down,TRUE,left
108,27,right,director,E1,3,adult,adult-adult,jumping,TRUE,right
108,28,left,director,B1,3,adult,adult-adult,walking,TRUE,left
108,29,right,director,H1,3,adult,adult-adult,offering something,TRUE,right
108,30,left,director,G1,3,adult,adult-adult,kneeling,TRUE,left
108,31,left,matcher,H1,4,adult,adult-adult,kneeling offering,TRUE,right
108,32,right,director,D1,4,adult,adult-adult,laying down,TRUE,right
108,33,left,director,E1,4,adult,adult-adult,jumping,TRUE,left
108,34,right,director,G1,4,adult,adult-adult,kneeling,TRUE,right
108,35,left,director,F1,4,adult,adult-adult,split,TRUE,left
108,36,right,director,B1,4,adult,adult-adult,walking,TRUE,right
108,37,left,director,K1,4,adult,adult-adult,putting things on the shelf,TRUE,left
108,38,right,director,A1,4,adult,adult-adult,running,TRUE,right
108,39,left,director,I1,4,adult,adult-adult,offering,TRUE,left
108,40,right,director,C1,4,adult,adult-adult,kneeling bending down,TRUE,right
109,1,left,director,F1,1,adult,adult-adult,"okay so it's, so there's two of them, one is like a really pointy arrow, not that one",TRUE,left
109,1,right,matcher,F1,1,adult,adult-adult,NA,TRUE,left
109,2,left,matcher,H1,1,adult,adult-adult,the big one? the really thick one?,TRUE,right
109,2,right,director,H1,1,adult,adult-adult,one of them looks like he's running it's not that one,TRUE,right
109,3,left,director,K1,1,adult,adult-adult,okay the super pointy arrow head,TRUE,left
109,4,left,matcher,D1,1,adult,adult-adult,kinda looks like a guy swimming?,TRUE,right
109,4,right,director,D1,1,adult,adult-adult,the one that's more horizontal than it is vertical,TRUE,right
109,5,left,director,I1,1,adult,adult-adult,"it looks like a waiter, offering like a plate",TRUE,left
109,6,right,director,B1,1,adult,adult-adult,looks like a guy who has his head down,TRUE,right
109,7,left,director,E1,1,adult,adult-adult,"looks like a person like jumping, like very excited",TRUE,left
109,8,left,matcher,C1,1,adult,adult-adult,NA,TRUE,right
109,8,right,director,C1,1,adult,adult-adult,looks like a guy caught in fetal position,TRUE,right
109,9,left,director,G1,1,adult,adult-adult,not the fetal position the one,TRUE,left
109,10,right,director,A1,1,adult,adult-adult,the guy who looks like he's running,TRUE,right
109,11,right,director,E1,2,adult,adult-adult,the guy who looks like he's jumping,TRUE,right
109,12,left,director,C1,2,adult,adult-adult,the fetal position,TRUE,left
109,13,right,director,K1,2,adult,adult-adult,pointy head,TRUE,right
109,14,left,director,D1,2,adult,adult-adult,swimming,TRUE,left
109,15,right,director,I1,2,adult,adult-adult,waiter,TRUE,right
109,16,left,director,A1,2,adult,adult-adult,running,TRUE,left
109,17,left,matcher,F1,2,adult,adult-adult,"the one that says like, I really I'm gonna put my hand, a really prominent based two triangles",TRUE,right
109,17,right,director,F1,2,adult,adult-adult,"the thicker one, they are both pretty thick prominent based, kinda looks like he's walking or something but the head is a little, oh there are two triangles on the bottom",TRUE,right
109,18,left,director,B1,2,adult,adult-adult,head down kicking,TRUE,left
109,19,right,director,G1,2,adult,adult-adult,kinda looks like he is on a chair,TRUE,right
109,20,left,director,H1,2,adult,adult-adult,not the jumping one,TRUE,left
109,21,left,director,I1,3,adult,adult-adult,waiter,TRUE,left
109,22,right,director,B1,3,adult,adult-adult,head down,TRUE,right
109,23,left,director,F1,3,adult,adult-adult,the two triangles on the bottom,TRUE,left
109,24,right,director,C1,3,adult,adult-adult,fetal position,TRUE,right
109,25,left,director,G1,3,adult,adult-adult,not the jumping one,TRUE,left
109,26,right,director,A1,3,adult,adult-adult,not the swimming one,TRUE,right
109,27,left,director,K1,3,adult,adult-adult,pointy arrow head,TRUE,left
109,28,right,director,D1,3,adult,adult-adult,swimming,TRUE,right
109,29,left,director,E1,3,adult,adult-adult,jumping,TRUE,left
109,30,right,director,H1,3,adult,adult-adult,not swimming,TRUE,right
109,31,right,director,G1,4,adult,adult-adult,not pointy arrow head,TRUE,right
109,32,left,director,C1,4,adult,adult-adult,fetal position,TRUE,left
109,33,right,director,I1,4,adult,adult-adult,waiter,TRUE,right
109,34,left,director,D1,4,adult,adult-adult,swimming,TRUE,left
109,35,right,director,K1,4,adult,adult-adult,pointy arrow head,TRUE,right
109,36,left,director,H1,4,adult,adult-adult,not fetal position,TRUE,left
109,37,right,director,F1,4,adult,adult-adult,two triangles,TRUE,right
109,38,left,director,B1,4,adult,adult-adult,looking down,TRUE,left
109,40,left,director,A1,4,adult,adult-adult,walking in the rain,TRUE,left
110,1,left,director,A1,1,adult,adult-adult,square on top,TRUE,left
110,2,right,director,C1,1,adult,adult-adult,"on knees, drinking water?",TRUE,right
110,3,left,director,H1,1,adult,adult-adult,standing holding something,TRUE,left
110,4,right,director,E1,1,adult,adult-adult,hands in the air,TRUE,right
110,5,left,director,G1,1,adult,adult-adult,kneeling,TRUE,left
110,6,right,director,D1,1,adult,adult-adult,"triangle, or, triangle on the back, or laying down",TRUE,right
110,7,left,director,I1,1,adult,adult-adult,serving something,TRUE,left
110,8,right,director,K1,1,adult,adult-adult,triangle house on top,TRUE,right
110,9,left,director,F1,1,adult,adult-adult,"triangle on top, left of that is a square",TRUE,left
110,10,right,director,B1,1,adult,adult-adult,walking while looking downward?,TRUE,right
110,11,right,director,F1,2,adult,adult-adult,"square and, but triangles higher",TRUE,right
110,12,left,director,E1,2,adult,adult-adult,arms in the air,TRUE,left
110,13,right,director,G1,2,adult,adult-adult,kneeling,TRUE,right
110,14,left,director,D1,2,adult,adult-adult,laying down,TRUE,left
110,15,right,director,I1,2,adult,adult-adult,serving something,TRUE,right
110,16,left,director,C1,2,adult,adult-adult,"square on bottom, slash lying down",TRUE,left
110,17,right,director,A1,2,adult,adult-adult,square on top but almost running away?,TRUE,right
110,18,left,director,K1,2,adult,adult-adult,arrow on top,TRUE,left
110,19,right,director,H1,2,adult,adult-adult,square on top on a point,TRUE,right
110,20,left,director,B1,2,adult,adult-adult,walking looking down,TRUE,left
110,21,left,director,I1,3,adult,adult-adult,serving something,TRUE,left
110,22,right,director,K1,3,adult,adult-adult,arrow on top,TRUE,right
110,23,left,director,A1,3,adult,adult-adult,running away,TRUE,left
110,24,right,director,C1,3,adult,adult-adult,bent over,TRUE,right
110,25,left,director,G1,3,adult,adult-adult,kneeling,TRUE,left
110,26,right,director,E1,3,adult,adult-adult,hands in the air,TRUE,right
110,27,left,director,H1,3,adult,adult-adult,serving something,TRUE,left
110,28,right,director,D1,3,adult,adult-adult,laying down,TRUE,right
110,29,left,director,F1,3,adult,adult-adult,triangle on top,TRUE,left
110,30,right,director,B1,3,adult,adult-adult,walking looking down,TRUE,right
110,31,right,director,H1,4,adult,adult-adult,server,TRUE,right
110,32,left,director,B1,4,adult,adult-adult,walking looking down,TRUE,left
110,33,right,director,I1,4,adult,adult-adult,server,TRUE,right
110,34,left,director,D1,4,adult,adult-adult,lying down,TRUE,left
110,35,right,director,A1,4,adult,adult-adult,running away,TRUE,right
110,36,left,director,C1,4,adult,adult-adult,crouching,TRUE,left
110,37,right,director,F1,4,adult,adult-adult,"triangle, highest point",TRUE,right
110,38,left,director,E1,4,adult,adult-adult,arms in the air,TRUE,left
110,39,right,director,G1,4,adult,adult-adult,"square on top, looking downward, kneeling",TRUE,right
110,40,left,director,K1,4,adult,adult-adult,arrow on top,TRUE,left
111,1,left,matcher,K1,1,adult,adult-adult,it's the arrow at the end?,TRUE,right
111,1,right,director,K1,1,adult,adult-adult,"okay, it's the one that's like, it's not the one that looks like a person walking, it's the arrow at the end",TRUE,right
111,2,left,director,F1,1,adult,adult-adult,"the one without the arrow, the one with the square",TRUE,left
111,2,right,matcher,F1,1,adult,adult-adult,NA,TRUE,left
111,3,left,matcher,D1,1,adult,adult-adult,NA,TRUE,right
111,3,right,director,D1,1,adult,adult-adult,"it's like the more horizontal one, so like the long thing at the bottom, and then a square and then the triangle",TRUE,right
111,4,left,director,B1,1,adult,adult-adult,the person,TRUE,left
111,5,left,matcher,C1,1,adult,adult-adult,"is that the one where the head's lower than the hips, cause they kinda both look like a person bending over",TRUE,right
111,5,right,director,C1,1,adult,adult-adult,"it's the one that looks like a person, like bending down if that makes sense, like kneeling down",TRUE,right
111,6,left,director,E1,1,adult,adult-adult,the one that does not look like the person walking,TRUE,left
111,6,right,matcher,E1,1,adult,adult-adult,NA,TRUE,left
111,7,right,director,A1,1,adult,adult-adult,"the one that looks like a prancing person, so not the one with the arrow",TRUE,right
111,8,left,director,G1,1,adult,adult-adult,"they both, I was gonna say it looks like someone sitting down, but it looks like someone sitting on the the square, the block",TRUE,left
111,8,right,matcher,G1,1,adult,adult-adult,on the square?,TRUE,left
111,9,left,matcher,I1,1,adult,adult-adult,holding like a triangle?,TRUE,right
111,9,right,director,I1,1,adult,adult-adult,"it's the one which kinda, not the one who's walking, the other one holding like a tray kinda thing",TRUE,right
111,10,left,director,H1,1,adult,adult-adult,"again, holding the tray",TRUE,left
111,11,left,director,D1,2,adult,adult-adult,"kinda looks like a plane, not the person holding something",TRUE,left
111,11,right,matcher,D1,2,adult,adult-adult,NA,TRUE,left
111,12,right,director,B1,2,adult,adult-adult,the walking person,TRUE,right
111,13,left,director,K1,2,adult,adult-adult,the one with the arrow at the end,TRUE,left
111,14,right,director,G1,2,adult,adult-adult,"oh, the one that looks like a person sitting on a block",TRUE,right
111,15,left,director,A1,2,adult,adult-adult,the person running,TRUE,left
111,15,right,matcher,A1,2,adult,adult-adult,NA,TRUE,left
111,16,right,director,H1,2,adult,adult-adult,the person who is not running ok,TRUE,right
111,17,left,director,I1,2,adult,adult-adult,the guy with the tray,TRUE,left
111,18,left,matcher,F1,2,adult,adult-adult,NA,TRUE,right
111,18,right,director,F1,2,adult,adult-adult,"ooh, okay, so the one that doesn't have the square at the end? so the one that doesn't look like a person sitting on a block",TRUE,right
111,19,left,director,C1,2,adult,adult-adult,"the guy crouching, almost like kneeling",TRUE,left
111,19,right,matcher,C1,2,adult,adult-adult,like kneeling down?,TRUE,left
111,20,left,matcher,E1,2,adult,adult-adult,NA,TRUE,right
111,20,right,director,E1,2,adult,adult-adult,"the one that's not running, the other one",TRUE,right
111,21,right,director,K1,3,adult,adult-adult,the one with the arrow at the end,TRUE,right
111,22,left,director,H1,3,adult,adult-adult,"the one with the tray, almost",TRUE,left
111,23,right,director,I1,3,adult,adult-adult,the one with the tray,TRUE,right
111,24,left,director,E1,3,adult,adult-adult,"not the one with the tray, it looks like someone jumping, kind of",TRUE,left
111,25,right,director,C1,3,adult,adult-adult,the one like bowing down,TRUE,right
111,26,left,director,F1,3,adult,adult-adult,the one that doesn't look like a person,TRUE,left
111,27,right,director,A1,3,adult,adult-adult,the one who's running,TRUE,right
111,28,left,director,G1,3,adult,adult-adult,sitting on the block,TRUE,left
111,29,left,matcher,D1,3,adult,adult-adult,NA,TRUE,right
111,29,right,director,D1,3,adult,adult-adult,the one that does not have an arrow,TRUE,right
111,30,left,director,B1,3,adult,adult-adult,walking person,TRUE,left
111,31,left,director,A1,4,adult,adult-adult,the running person,TRUE,left
111,32,left,matcher,F1,4,adult,adult-adult,NA,TRUE,right
111,32,right,director,F1,4,adult,adult-adult,"the one that is not the person who is like bowing down, the other one",TRUE,right
111,33,left,director,D1,4,adult,adult-adult,"the one that looks like a plane, like i don't really",TRUE,left
111,34,left,matcher,E1,4,adult,adult-adult,NA,TRUE,right
111,34,right,director,E1,4,adult,adult-adult,the one that is not serving something,TRUE,right
111,35,left,director,K1,4,adult,adult-adult,the one with the arrow at the end,TRUE,left
111,36,right,director,H1,4,adult,adult-adult,the one serving something,TRUE,right
111,37,left,director,I1,4,adult,adult-adult,the one with the tray,TRUE,left
111,38,right,director,B1,4,adult,adult-adult,the one walking,TRUE,right
111,39,left,director,C1,4,adult,adult-adult,kneeling,TRUE,left
111,40,right,director,G1,4,adult,adult-adult,sitting on a block,TRUE,right
112,1,right,director,C1,1,adult,adult-adult,"okay, there's like a square and it's way to the right or like, diamond, kind of",TRUE,right
112,2,left,director,E1,1,adult,adult-adult,"it's kinda like leaping, it's got one arm up in the air",TRUE,left
112,2,right,matcher,E1,1,adult,adult-adult,leaping,TRUE,left
112,3,right,director,A1,1,adult,adult-adult,"it's like kicking, kind of, it looks like he's about to kick something",TRUE,right
112,4,left,director,H1,1,adult,adult-adult,"this one, like, it looks like someone's holding out a hat, kind of, for, like a street performer, holding out a hat",TRUE,left
112,4,right,matcher,H1,1,adult,adult-adult,NA,TRUE,left
112,5,left,matcher,B1,1,adult,adult-adult,NA,TRUE,right
112,5,right,director,B1,1,adult,adult-adult,"this one has like, looks like someone who has their head down, kinda looks like sad",TRUE,right
112,6,left,director,K1,1,adult,adult-adult,this one looks like a dog on its rear legs,TRUE,left
112,6,right,matcher,K1,1,adult,adult-adult,NA,TRUE,left
112,7,left,matcher,G1,1,adult,adult-adult,NA,TRUE,right
112,7,right,director,G1,1,adult,adult-adult,"this one looks like someone's like sitting, not like laying down, but like, sitting",TRUE,right
112,8,left,director,D1,1,adult,adult-adult,this one's the one lying down,TRUE,left
112,9,left,matcher,F1,1,adult,adult-adult,NA,TRUE,right
112,9,right,director,F1,1,adult,adult-adult,"oh, this is the not dog one",TRUE,right
112,10,left,director,I1,1,adult,adult-adult,"this is the one, kinda hunched over, it's not leaping",TRUE,left
112,11,left,director,B1,2,adult,adult-adult,this is the one with the head down,TRUE,left
112,12,right,director,E1,2,adult,adult-adult,leaping,TRUE,right
112,13,left,director,F1,2,adult,adult-adult,"not bent, not like praying",TRUE,left
112,13,right,matcher,F1,2,adult,adult-adult,not bent over?,TRUE,left
112,14,right,director,I1,2,adult,adult-adult,this is the one that's like holding out a triangle,TRUE,right
112,15,left,director,G1,2,adult,adult-adult,this is the sitting one,TRUE,left
112,16,right,director,D1,2,adult,adult-adult,laying down,TRUE,right
112,17,left,director,A1,2,adult,adult-adult,kicking,TRUE,left
112,18,right,director,K1,2,adult,adult-adult,dog,TRUE,right
112,19,left,director,C1,2,adult,adult-adult,praying,TRUE,left
112,20,right,director,H1,2,adult,adult-adult,it's like holding out a hat,TRUE,right
112,21,right,director,G1,3,adult,adult-adult,sitting,TRUE,right
112,22,left,director,E1,3,adult,adult-adult,leaping,TRUE,left
112,23,right,director,C1,3,adult,adult-adult,praying,TRUE,right
112,24,left,director,I1,3,adult,adult-adult,holding out the triangle,TRUE,left
112,25,right,director,F1,3,adult,adult-adult,the funky one that's not sitting,TRUE,right
112,26,left,director,K1,3,adult,adult-adult,dog,TRUE,left
112,27,right,director,A1,3,adult,adult-adult,kicking,TRUE,right
112,28,left,director,H1,3,adult,adult-adult,holding out the hat,TRUE,left
112,29,right,director,B1,3,adult,adult-adult,like sad looking one,TRUE,right
112,30,left,director,D1,3,adult,adult-adult,lying down,TRUE,left
112,31,left,director,C1,4,adult,adult-adult,praying,TRUE,left
112,32,right,director,E1,4,adult,adult-adult,leaping,TRUE,right
112,33,left,director,F1,4,adult,adult-adult,funky one,TRUE,left
112,34,right,director,I1,4,adult,adult-adult,now holding out triangle,TRUE,right
112,35,left,director,G1,4,adult,adult-adult,the sitting,TRUE,left
112,36,right,director,D1,4,adult,adult-adult,laying down,TRUE,right
112,37,left,director,A1,4,adult,adult-adult,kicking,TRUE,left
112,38,right,director,K1,4,adult,adult-adult,the dog one,TRUE,right
112,39,left,director,B1,4,adult,adult-adult,sad guy,TRUE,left
112,40,right,director,H1,4,adult,adult-adult,"holding out, something",TRUE,right
113,1,right,director,B1,1,adult,adult-adult,"ok, it's like a person with a square head",TRUE,right
113,2,left,director,K1,1,adult,adult-adult,it's like a thing on two legs bending over that looks like it has a triangle on its head,TRUE,left
113,3,right,director,E1,1,adult,adult-adult,it's the one with the bigger square head,TRUE,right
113,4,left,director,G1,1,adult,adult-adult,it's the one that looks like it's sitting,TRUE,left
113,5,right,director,D1,1,adult,adult-adult,it looks like it's laying down flat,TRUE,right
113,6,left,director,I1,1,adult,adult-adult,"it's the one that's like, looks like it's holding a triangle",TRUE,left
113,7,right,director,C1,1,adult,adult-adult,it's the one that kinda looks like a leaping,TRUE,right
113,8,left,director,A1,1,adult,adult-adult,it's the one that has two legs that looks like it's running,TRUE,left
113,9,right,director,H1,1,adult,adult-adult,it's the one with the tiny head,TRUE,right
113,10,left,director,F1,1,adult,adult-adult,"it's the wriggly two feet, and like a weird shaped body",TRUE,left
113,11,left,director,H1,2,adult,adult-adult,it's the thick one that looks like it's holding another bowl,TRUE,left
113,12,right,director,G1,2,adult,adult-adult,"it's the one with like the square base and triangle. the base is like, square",TRUE,right
113,13,left,director,D1,2,adult,adult-adult,it's the one that's like laying flat,TRUE,left
113,14,right,director,K1,2,adult,adult-adult,"it's the one that's like prostrated, or like offering something",TRUE,right
113,15,left,director,E1,2,adult,adult-adult,it's the one with two legs in the air and a body that's like a,TRUE,left
113,16,right,director,I1,2,adult,adult-adult,it's the one that's like giving something,TRUE,right
113,17,left,director,C1,2,adult,adult-adult,"it's the one that's like bent over, like kneeling",TRUE,left
113,18,right,director,A1,2,adult,adult-adult,"it's the one that's not giving, bending",TRUE,right
113,19,left,director,B1,2,adult,adult-adult,it's the one that looks like it's walking with its head down,TRUE,left
113,20,right,director,F1,2,adult,adult-adult,it's the one that doesn't look like it's giving anything,TRUE,right
113,21,right,director,H1,3,adult,adult-adult,it's the one that doesn't look like it has two legs,TRUE,right
