subid,trial,person,role,target,rep_num,age,experiment,utterance,correct
103,29,right,director,C1,3,NA,adult-adult,falling,TRUE
103,30,left,director,A1,3,NA,adult-adult,kicking,TRUE
103,31,left,director,C1,4,NA,adult-adult,"uh, bending down",TRUE
103,32,right,director,K1,4,NA,adult-adult,serving,TRUE
103,33,left,director,I1,4,NA,adult-adult,"uh, serving",TRUE
103,34,right,director,D1,4,NA,adult-adult,horizontal,TRUE
103,35,left,director,E1,4,NA,adult-adult,jumping,TRUE
103,36,right,director,B1,4,NA,adult-adult,looking down,TRUE
103,37,left,director,G1,4,NA,adult-adult,sitting,TRUE
103,38,right,director,H1,4,NA,adult-adult,bigger,TRUE
103,39,left,director,F1,4,NA,adult-adult,"uh, not looking down",TRUE
103,40,right,director,A1,4,NA,adult-adult,upright,TRUE
104,1,left,director,E1,1,NA,adult-adult,"oh no okay, um it kinda looks like a person , like, jumping There's like one that looks like they're running, but it's not that one, it's the one that's like jumping",TRUE
104,1,right,matcher,E1,1,NA,adult-adult,yeah,TRUE
104,2,left,matcher,K1,1,NA,adult-adult,"okay, does it have like an arrow for the head oh okay, great, nice",TRUE
104,2,right,director,K1,1,NA,adult-adult,"it's the one that seems like it's bending, um with like, its like tail out yeah, the head",TRUE
104,3,left,director,C1,1,NA,adult-adult,um it's the one that's bowing so not the one that's jumping,TRUE
104,3,right,matcher,C1,1,NA,adult-adult,yeah,TRUE
104,4,left,matcher,A1,1,NA,adult-adult,"the one with like two legs, or the one with the one leg?",TRUE
104,4,right,director,A1,1,NA,adult-adult,"um it's the one that's like, looks like it's like, like its like hands are, like, behind it it's like yeah the one with two legs",TRUE
104,5,left,director,I1,1,NA,adult-adult,"um, its the one that kinda looks like a waiter",TRUE
104,5,right,matcher,I1,1,NA,adult-adult,yeah,TRUE
104,6,left,matcher,G1,1,NA,adult-adult,"okay, great",TRUE
104,6,right,director,G1,1,NA,adult-adult,"um this is the one that's not bowing, I don't really know what's going on, but it's not bowing",TRUE
104,7,left,director,H1,1,NA,adult-adult,"um it's the really blo-, like the thick one",TRUE
104,7,right,matcher,H1,1,NA,adult-adult,really thick mm,TRUE
104,10,left,matcher,B1,1,NA,adult-adult,yeah,TRUE
104,10,right,director,B1,1,NA,adult-adult,um vertical instead of horizontal,TRUE
104,11,left,matcher,I1,2,NA,adult-adult,yes,TRUE
104,11,right,director,I1,2,NA,adult-adult,it's the waiter,TRUE
104,12,left,director,B1,2,NA,adult-adult,um it's the one that's walking,TRUE
104,12,right,matcher,B1,2,NA,adult-adult,mm,TRUE
104,13,right,director,E1,2,NA,adult-adult,it's the one that like is like flailing,TRUE
104,14,left,director,G1,2,NA,adult-adult,"um it's the one that's sitting,yeah it's vertical",TRUE
104,15,left,matcher,H1,2,NA,adult-adult,okay,TRUE
104,15,right,director,H1,2,NA,adult-adult,"it's like, the hori--the vertical one",TRUE
104,16,left,director,A1,2,NA,adult-adult,um it's the one that's walking and does not have an arrow for a head,TRUE
104,17,right,director,D1,2,NA,adult-adult,it's the horizontal one,TRUE
104,18,left,director,K1,2,NA,adult-adult,"um yeah it's not the horizontal one, the like the one with the arrow for the head is the one",TRUE
104,19,left,matcher,C1,2,NA,adult-adult,okay,TRUE
104,19,right,director,C1,2,NA,adult-adult,it's the one that's bowing,TRUE
104,20,left,director,F1,2,NA,adult-adult,"uhh it's the one that's, like, thicker and the one triangle, it's almost disconnnected but xxx, uhh mmm it's the one that yeah it kinda looks like it's jumping instead of just kinda walking with its head down, it's the one that's like jumping or reaching or something",TRUE
104,21,left,director,E1,3,NA,adult-adult,um it's the one that's jumping,TRUE
104,22,right,director,B1,3,NA,adult-adult,it's the one that's walking with it's head down,TRUE
104,23,left,director,C1,3,NA,adult-adult,um it's the bowing one,TRUE
104,24,left,matcher,G1,3,NA,adult-adult,okay,TRUE
104,24,right,director,G1,3,NA,adult-adult,"um, it's the one with the square for the head",TRUE
104,25,left,director,D1,3,NA,adult-adult,it's the horizontal one,TRUE
104,26,left,matcher,F1,3,NA,adult-adult,okay,TRUE
104,26,right,director,F1,3,NA,adult-adult,hmm it's the one with like a triangle for feet,TRUE
104,27,left,director,H1,3,NA,adult-adult,um it's the not bowing one,TRUE
104,28,right,director,K1,3,NA,adult-adult,it's the one with the arrow for the head,TRUE
104,29,left,director,I1,3,NA,adult-adult,um it's the waiter guy,TRUE
104,30,right,director,A1,3,NA,adult-adult,"it's the one with like, it's like the not hori--it's the vertical one",TRUE
104,31,right,director,D1,4,NA,adult-adult,it's the horizontal one,TRUE
104,32,left,director,G1,4,NA,adult-adult,um it's the one that's sitting and not jumping,TRUE
104,33,right,director,C1,4,NA,adult-adult,it's the one that's bowing,TRUE
104,34,left,director,B1,4,NA,adult-adult,it's the walking one,TRUE
104,35,left,matcher,H1,4,NA,adult-adult,okay,TRUE
104,35,right,director,H1,4,NA,adult-adult,"it's like, the waiter thing, like, that it's like a diamond for that, like a perfect diamond",TRUE
104,36,left,director,K1,4,NA,adult-adult,um it's the arrowhead one,TRUE
104,37,right,director,I1,4,NA,adult-adult,it's the waiter,TRUE
104,38,left,director,A1,4,NA,adult-adult,"uh it's the walking one, the one not, doesn't look like it's holding anything",TRUE
104,39,right,director,E1,4,NA,adult-adult,it's the flailing one,TRUE
104,40,left,director,F1,4,NA,adult-adult,um it's the not bowing one,TRUE
105,1,right,director,C1,1,NA,adult-adult,"um, it's a person, on their hands and knees",TRUE
105,2,left,director,H1,1,NA,adult-adult,"um, this person is holding something",TRUE
105,3,right,director,K1,1,NA,adult-adult,"it looks like a dog, in a dog position",TRUE
105,4,left,director,G1,1,NA,adult-adult,"um, it's like sitting",TRUE
105,5,right,director,B1,1,NA,adult-adult,the person's sulking,TRUE
105,6,left,director,E1,1,NA,adult-adult,"um, he's jumping like happy",TRUE
105,7,right,director,I1,1,NA,adult-adult,the person is holding a picture of some sort,TRUE
105,8,left,director,D1,1,NA,adult-adult,he's on an airplane,TRUE
105,9,right,director,A1,1,NA,adult-adult,person's skipping,TRUE
105,10,left,director,F1,1,NA,adult-adult,"uh, the person is running",TRUE
105,10,right,matcher,F1,1,NA,adult-adult,"maybe, can't really tell,",TRUE
105,11,left,director,K1,2,NA,adult-adult,"um, the person's bowing, kind of",TRUE
105,12,right,director,D1,2,NA,adult-adult,the person's back in the airplane,TRUE
105,13,left,director,B1,2,NA,adult-adult,"um, person's sulking",TRUE
105,14,right,director,E1,2,NA,adult-adult,the person's walking,TRUE
105,15,left,director,I1,2,NA,adult-adult,"um, the person has something in his hand",TRUE
105,16,right,director,F1,2,NA,adult-adult,the person's running,TRUE
105,17,left,director,A1,2,NA,adult-adult,"um, um, the person's on one leg",TRUE
105,18,right,director,G1,2,NA,adult-adult,person's sitting,TRUE
105,19,left,director,C1,2,NA,adult-adult,"um, the person's crouched down on the floor",TRUE
105,20,right,director,H1,2,NA,adult-adult,the person's holding a platter,TRUE
105,21,right,director,K1,3,NA,adult-adult,"it's the dog again, on hind legs",TRUE
105,22,left,director,D1,3,NA,adult-adult,"um, airplane",TRUE
105,23,right,director,B1,3,NA,adult-adult,sulking,TRUE
105,24,left,director,F1,3,NA,adult-adult,"um, jumping",TRUE
105,25,right,director,A1,3,NA,adult-adult,skipping,TRUE
105,26,left,director,E1,3,NA,adult-adult,"um, she's like flying",TRUE
105,27,right,director,C1,3,NA,adult-adult,on the ground hand and knees,TRUE
105,28,left,director,H1,3,NA,adult-adult,"um, he's holding something",TRUE
105,29,right,director,I1,3,NA,adult-adult,bowing down with a platter,TRUE
105,30,left,director,G1,3,NA,adult-adult,um sitting,TRUE
105,31,left,director,I1,4,NA,adult-adult,platter,TRUE
105,32,right,director,F1,4,NA,adult-adult,running away,TRUE
105,33,left,director,B1,4,NA,adult-adult,sulking,TRUE
105,34,right,director,H1,4,NA,adult-adult,accepting his diploma,TRUE
105,35,left,director,C1,4,NA,adult-adult,"um, doggy style",TRUE
105,36,right,director,D1,4,NA,adult-adult,flying an airplane,TRUE
105,37,left,director,A1,4,NA,adult-adult,"um, she's skipping",TRUE
105,38,right,director,E1,4,NA,adult-adult,flying,TRUE
105,39,left,director,K1,4,NA,adult-adult,"um, dog",TRUE
105,40,right,director,G1,4,NA,adult-adult,sitting down,TRUE
106,1,left,director,D1,1,NA,adult-adult,"okay, it's the shape that doesn't look like a person running, it looks more like an airplane",TRUE
106,2,right,director,A1,1,NA,adult-adult,"it's running, person",TRUE
106,3,left,director,G1,1,NA,adult-adult,"it's the person sitting in a chair, not the person jumping",TRUE
106,3,right,matcher,G1,1,NA,adult-adult,the person that looks like you,TRUE
106,4,right,director,K1,1,NA,adult-adult,oh it's bending,TRUE
106,5,left,director,F1,1,NA,adult-adult,"it's not the person walking solemnly, it's the person like with his legs-",TRUE
106,6,right,director,B1,1,NA,adult-adult,"it's the, it's the quiet, walking person",TRUE
106,7,left,director,H1,1,NA,adult-adult,it's not the person who looks like me,TRUE
106,8,right,director,E1,1,NA,adult-adult,it's the person who looks like you,TRUE
106,9,left,director,I1,1,NA,adult-adult,it's not the person who looks like me,TRUE
106,10,left,matcher,C1,1,NA,adult-adult,"the one, like, kneeling down? okay the one that, like, we haven't seen before",TRUE
106,10,right,director,C1,1,NA,adult-adult,it's begging yeah like yeah,TRUE
106,11,right,director,D1,2,NA,adult-adult,"oh it's, like, laying down",TRUE
106,12,left,director,A1,2,NA,adult-adult,uh it's not the one bending over,TRUE
106,13,right,director,I1,2,NA,adult-adult,it's bending,TRUE
106,14,left,director,E1,2,NA,adult-adult,it's the one that looks like me,TRUE
106,15,right,director,G1,2,NA,adult-adult,it's sitting,TRUE
106,16,left,director,B1,2,NA,adult-adult,it's walking,TRUE
106,17,left,matcher,H1,2,NA,adult-adult,"it's the chunky one, right? okay",TRUE
106,17,right,director,H1,2,NA,adult-adult,"it's pointing, but not with like no, no legs or",TRUE
106,18,left,director,C1,2,NA,adult-adult,it's begging,TRUE
106,19,right,director,F1,2,NA,adult-adult,"it's not the, it's not the begging one, it's the other one",TRUE
106,20,left,director,K1,2,NA,adult-adult,it's the one with its butt out,TRUE
106,21,left,director,I1,3,NA,adult-adult,it's the one uh holding the thing out,TRUE
106,22,right,director,E1,3,NA,adult-adult,it's the one that looks like you,TRUE
106,23,left,director,G1,3,NA,adult-adult,it's the one sitting,TRUE
106,24,right,director,K1,3,NA,adult-adult,oh it's the it's the one that has its butt out,TRUE
106,25,left,director,F1,3,NA,adult-adult,it's not the one sitting,TRUE
106,26,right,director,A1,3,NA,adult-adult,oh it's walking,TRUE
106,27,left,director,D1,3,NA,adult-adult,it's the airplane one,TRUE
106,29,left,director,H1,3,NA,adult-adult,it's the one that's not the airplane,TRUE
106,30,right,director,B1,3,NA,adult-adult,it's the walking one,TRUE
106,31,right,director,F1,4,NA,adult-adult,hm it's the one that has its legs apart,TRUE
106,32,left,director,A1,4,NA,adult-adult,it's not the one with its butt out,TRUE
106,33,right,director,I1,4,NA,adult-adult,it's holding something,TRUE
106,34,left,director,B1,4,NA,adult-adult,it's not the one with it's butt out,TRUE
106,35,right,director,H1,4,NA,adult-adult,it's the chunky one,TRUE
106,36,left,director,K1,4,NA,adult-adult,it's holding its butt out,TRUE
106,37,right,director,D1,4,NA,adult-adult,it's the flat one,TRUE
106,38,left,director,C1,4,NA,adult-adult,it's pray- uh begging,TRUE
106,39,right,director,G1,4,NA,adult-adult,it's sitting,TRUE
106,40,left,director,E1,4,NA,adult-adult,it's me,TRUE
107,1,left,director,D1,1,NA,adult-adult,"it's the one with--it's the horizontal one, uh with",TRUE
107,2,left,matcher,H1,1,NA,adult-adult,okay,TRUE
107,2,right,director,H1,1,NA,adult-adult,uh it's the one that kinda looks like a person standing up,TRUE
107,3,left,director,A1,1,NA,adult-adult,"it's the, I guess the vertical one with the square on top -or the diamond on top",TRUE
107,4,left,matcher,F1,1,NA,adult-adult,umm okay the righ- the right triangle on the right side of the square? alright,TRUE
107,4,right,director,F1,1,NA,adult-adult,um there um there's lika a -on top there's a square and there's a triangle and triangle's like a right triangle pointing to the right yeah,TRUE
107,5,left,director,B1,1,NA,adult-adult,"um, it's the, well it's the one that I didn't just pick--it's the square with the-- leaning, kinda like leaning with no arms yeah not the one xxx",TRUE
107,5,right,matcher,B1,1,NA,adult-adult,oh okay so it's not the one where it sorta looks like uh someone holding the triangle okay,TRUE
107,6,left,matcher,I1,1,NA,adult-adult,"uh the one ho- the one holding the triangle, not the kneeling one?",TRUE
107,6,right,director,I1,1,NA,adult-adult,"um it is the one with the pers- well there's a square on top -or there's a diamond on top yeah, mhm",TRUE
107,7,left,director,C1,1,NA,adult-adult,"alright, it's the kneeling one",TRUE
107,8,left,matcher,G1,1,NA,adult-adult,uh looks kinda like the big triangle at the bottom?,TRUE
107,8,right,director,G1,1,NA,adult-adult,"um, it's the more vertical one with the square right at the top yeah",TRUE
107,9,left,director,K1,1,NA,adult-adult,"it's the, I guess, the taller one that kinda looks like it has a house on top",TRUE
107,10,left,matcher,E1,1,NA,adult-adult,"the one that- yeah, the one that's not holding the triangle",TRUE
107,10,right,director,E1,1,NA,adult-adult,um it's kinda the more abstract-y one that has um two big points at the top? yeah,TRUE
107,11,left,matcher,A1,2,NA,adult-adult,okay no house?,TRUE
107,11,right,director,A1,2,NA,adult-adult,um it's the one that doesn't have the thing that looks like a house on top no house,TRUE
107,12,left,director,E1,2,NA,adult-adult,"um it's the more abstract one- it doesn't look like, it doesn't, it's not like holding anything, it kinda looks like it's jumping",TRUE
107,13,right,director,C1,2,NA,adult-adult,uh it's the one that kinda looks like it's kneeling?,TRUE
107,14,left,director,I1,2,NA,adult-adult,it's the one that's holding the triangle,TRUE
107,15,right,matcher,K1,2,NA,adult-adult,um it's the one that's got kind of a house on the top,TRUE
107,16,left,matcher,H1,2,NA,adult-adult,"oh okay, not- no house?",TRUE
107,16,right,director,H1,2,NA,adult-adult,"um it's the one that kinda looks like a person walking, sadly no house",TRUE
107,17,left,director,B1,2,NA,adult-adult,"um it's the one that does not have a house, it kinda looks like, yeah",TRUE
107,18,left,matcher,G1,2,NA,adult-adult,gotch,TRUE
107,18,right,director,G1,2,NA,adult-adult,um it's the more horizontal one,TRUE
107,20,left,director,F1,2,NA,adult-adult,uhh yes,TRUE
107,20,right,matcher,F1,2,NA,adult-adult,are there like two triangles at the bottom?,TRUE
107,21,left,matcher,K1,3,NA,adult-adult,uh it's the one with the house on top,TRUE
107,21,right,matcher,K1,3,NA,adult-adult,uh it's the one that kinda looks like a person jumping,TRUE
107,22,left,director,E1,3,NA,adult-adult,it's the more horizontal one,TRUE
107,23,right,director,D1,3,NA,adult-adult,um it's the one that doesn't have a house on top,TRUE
107,24,left,director,F1,3,NA,adult-adult,"um it's the tall, skinny one",TRUE
107,26,left,matcher,G1,3,NA,adult-adult,"uh not kneeling, right?",TRUE
107,26,right,director,G1,3,NA,adult-adult,not kneeling,TRUE
107,27,left,director,B1,3,NA,adult-adult,"it's the one that's more vertical, not kneeling again",TRUE
107,28,right,director,I1,3,NA,adult-adult,uh it's the one where the person's kinda holding the triangle up,TRUE
107,29,left,director,C1,3,NA,adult-adult,it's the one that's kneeling,TRUE
107,30,right,director,H1,3,NA,adult-adult,"uh it's the one where, it's the one that's not jumping",TRUE
107,31,right,director,C1,4,NA,adult-adult,uh it's the kneeling one,TRUE
107,32,left,director,F1,4,NA,adult-adult,it's the not kneeling one,TRUE
107,33,right,director,A1,4,NA,adult-adult,um it's the one where the person's not holding the triangle,TRUE
107,34,left,director,H1,4,NA,adult-adult,it's the more vertical one,TRUE
107,35,right,director,D1,4,NA,adult-adult,it's the more horizontal one,TRUE
107,36,left,director,G1,4,NA,adult-adult,it's the one with the big triangle on the bottom and the square on the bottom the not the jumping one,TRUE
107,37,right,director,K1,4,NA,adult-adult,uh it's the one with the house on top,TRUE
107,38,left,director,I1,4,NA,adult-adult,it's the one holding the triangle,TRUE
107,39,right,director,B1,4,NA,adult-adult,uh it's the one kinda walking the more vertical one,TRUE
107,40,left,director,E1,4,NA,adult-adult,it's the jumping one,TRUE
108,1,right,director,E1,1,NA,adult-adult,"uh, dancing guy, the jumping guy",TRUE
108,2,left,director,C1,1,NA,adult-adult,"uh the one that's lay down, sort of",TRUE
108,3,right,director,K1,1,NA,adult-adult,it's like putting something on a shelf,TRUE
108,4,left,director,A1,1,NA,adult-adult,"uh it's like one leg is back, behind it",TRUE
108,5,right,director,H1,1,NA,adult-adult,"uh offering up something, but nothing's good",TRUE
108,6,left,director,B1,1,NA,adult-adult,"uh the one that looks like that it's walking, like a normal person",TRUE
108,7,right,director,F1,1,NA,adult-adult,"um, doing a split?",TRUE
108,8,left,director,G1,1,NA,adult-adult,"um, maybe kneeling?",TRUE
108,9,right,director,I1,1,NA,adult-adult,"uh, offering up something",TRUE
108,10,left,director,D1,1,NA,adult-adult,uh laying down,TRUE
108,11,left,director,E1,2,NA,adult-adult,um jumping,TRUE
108,12,right,director,D1,2,NA,adult-adult,uh laying down,TRUE
108,13,left,director,H1,2,NA,adult-adult,uh offering something,TRUE
108,14,right,director,G1,2,NA,adult-adult,uh kneeling,TRUE
108,15,left,director,K1,2,NA,adult-adult,"um, bending over, putting something on a shelf",TRUE
108,16,right,director,C1,2,NA,adult-adult,"uh, bending down?",TRUE
108,17,left,director,I1,2,NA,adult-adult,"uh, offering something",TRUE
108,18,right,director,A1,2,NA,adult-adult,running,TRUE
108,19,left,director,F1,2,NA,adult-adult,um split,TRUE
108,20,right,director,B1,2,NA,adult-adult,uh walking,TRUE
108,21,right,director,F1,3,NA,adult-adult,uh split,TRUE
108,22,left,director,A1,3,NA,adult-adult,"uh running, jumping",TRUE
108,23,right,director,I1,3,NA,adult-adult,offering the way up,TRUE
108,24,left,director,C1,3,NA,adult-adult,uh kneeling praying,TRUE
108,25,right,director,K1,3,NA,adult-adult,uh offering nothing,TRUE
108,26,left,director,D1,3,NA,adult-adult,uh laying down,TRUE
108,27,right,director,E1,3,NA,adult-adult,jumping,TRUE
108,28,left,director,B1,3,NA,adult-adult,uh walking,TRUE
108,29,right,director,H1,3,NA,adult-adult,offering something,TRUE
108,30,left,director,G1,3,NA,adult-adult,um kneeling,TRUE
108,31,left,matcher,H1,4,NA,adult-adult,um kneeling offering,TRUE
108,32,right,director,D1,4,NA,adult-adult,laying down,TRUE
108,33,left,director,E1,4,NA,adult-adult,uh jumping,TRUE
108,34,right,director,G1,4,NA,adult-adult,uh kneeling,TRUE
108,35,left,director,F1,4,NA,adult-adult,uh split,TRUE
108,36,right,director,B1,4,NA,adult-adult,walking,TRUE
108,37,left,director,K1,4,NA,adult-adult,uh putting things on the shelf,TRUE
108,38,right,director,A1,4,NA,adult-adult,uh running,TRUE
108,39,left,director,I1,4,NA,adult-adult,uh offering,TRUE
108,40,right,director,C1,4,NA,adult-adult,uh kneeling bending down,TRUE
109,1,left,director,F1,1,NA,adult-adult,"okay so um, it's, so there's two of them, one is like a really pointy arrow, not that one",TRUE
109,1,right,matcher,F1,1,NA,adult-adult,okay,TRUE
109,2,left,matcher,H1,1,NA,adult-adult,"yeah the, the big one? the really thick one?",TRUE
109,2,right,director,H1,1,NA,adult-adult,"um, one of them looks like he's running it's not that one yes",TRUE
109,3,left,director,K1,1,NA,adult-adult,okay um the super pointy arrow head,TRUE
109,4,left,matcher,D1,1,NA,adult-adult,kinda looks like a guy swimming?,TRUE
109,4,right,director,D1,1,NA,adult-adult,"uh, the one that's more horizontal than it is vertical yeah that one",TRUE
109,5,left,director,I1,1,NA,adult-adult,"um, it looks like a waiter, offering like a plate",TRUE
109,6,right,director,B1,1,NA,adult-adult,looks like a guy who has his head down,TRUE
109,7,left,director,E1,1,NA,adult-adult,"um, looks like a person like jumping, like very excited",TRUE
109,8,left,matcher,C1,1,NA,adult-adult,oh yes,TRUE
109,8,right,director,C1,1,NA,adult-adult,looks like a guy caught in fetal position,TRUE
109,9,left,director,G1,1,NA,adult-adult,"um, not the fetal position the one",TRUE
109,10,right,director,A1,1,NA,adult-adult,"uh, the guy who looks like he's running",TRUE
109,11,right,director,E1,2,NA,adult-adult,"uh, the guy who looks like he's jumping",TRUE
109,12,left,director,C1,2,NA,adult-adult,"um, the fetal position",TRUE
109,13,right,director,K1,2,NA,adult-adult,pointy head,TRUE
109,14,left,director,D1,2,NA,adult-adult,um swimming,TRUE
109,15,right,director,I1,2,NA,adult-adult,waiter,TRUE
109,16,left,director,A1,2,NA,adult-adult,"uh, running",TRUE
109,17,left,matcher,F1,2,NA,adult-adult,"is, is the one that says like, I really I'm gonna put my hand, a really prominent based two triangles okay",TRUE
109,17,right,director,F1,2,NA,adult-adult,"uh, the thicker one, they are both pretty thick prominent based, kinda looks like he's walking or something but the head is a little, oh there are two triangles on the bottom yeah",TRUE
109,18,left,director,B1,2,NA,adult-adult,"um, head down kicking",TRUE
109,19,right,director,G1,2,NA,adult-adult,"uh, kinda looks like he is on a chair",TRUE
109,20,left,director,H1,2,NA,adult-adult,"uh, not the jumping one",TRUE
109,21,left,director,I1,3,NA,adult-adult,uh waiter,TRUE
109,22,right,director,B1,3,NA,adult-adult,head down,TRUE
109,23,left,director,F1,3,NA,adult-adult,"uh, the two triangles on the bottom",TRUE
109,24,right,director,C1,3,NA,adult-adult,fetal position,TRUE
109,25,left,director,G1,3,NA,adult-adult,"uh, not the jumping one",TRUE
109,26,right,director,A1,3,NA,adult-adult,"uh, not the swimming one",TRUE
109,27,left,director,K1,3,NA,adult-adult,uh pointy arrow head,TRUE
109,28,right,director,D1,3,NA,adult-adult,swimming,TRUE
109,29,left,director,E1,3,NA,adult-adult,uh jumping,TRUE
109,30,right,director,H1,3,NA,adult-adult,not swimming,TRUE
109,31,right,director,G1,4,NA,adult-adult,not pointy arrow head,TRUE
109,32,left,director,C1,4,NA,adult-adult,uh fetal position,TRUE
109,33,right,director,I1,4,NA,adult-adult,waiter,TRUE
109,34,left,director,D1,4,NA,adult-adult,uh swimming,TRUE
109,35,right,director,K1,4,NA,adult-adult,pointy arrow head,TRUE
109,36,left,director,H1,4,NA,adult-adult,uh not fetal position,TRUE
109,37,right,director,F1,4,NA,adult-adult,two triangles,TRUE
109,38,left,director,B1,4,NA,adult-adult,uh looking down,TRUE
109,40,left,director,A1,4,NA,adult-adult,"uh, walking in the rain",TRUE
110,1,left,director,A1,1,NA,adult-adult,"um, square on top",TRUE
110,2,right,director,C1,1,NA,adult-adult,"um, on knees, drinking water?",TRUE
110,3,left,director,H1,1,NA,adult-adult,"um, standing holding something",TRUE
110,4,right,director,E1,1,NA,adult-adult,hands in the air,TRUE
110,5,left,director,G1,1,NA,adult-adult,"um, st-- kneeling",TRUE
110,6,right,director,D1,1,NA,adult-adult,"uh, triangle, or, triangle on the back, or laying down",TRUE
110,7,left,director,I1,1,NA,adult-adult,serving something,TRUE
110,8,right,director,K1,1,NA,adult-adult,"um, triangle house on top",TRUE
110,9,left,director,F1,1,NA,adult-adult,"triangle on top, left of that is a square",TRUE
110,10,right,director,B1,1,NA,adult-adult,"um, walking while looking downward?",TRUE
110,11,right,director,F1,2,NA,adult-adult,"uh, square and, but triangles higher",TRUE
110,12,left,director,E1,2,NA,adult-adult,arms in the air,TRUE
110,13,right,director,G1,2,NA,adult-adult,"uh, kneeling",TRUE
110,14,left,director,D1,2,NA,adult-adult,laying down,TRUE
110,15,right,director,I1,2,NA,adult-adult,serving something,TRUE
110,16,left,director,C1,2,NA,adult-adult,"uh, square on bottom, slash lying down",TRUE
110,17,right,director,A1,2,NA,adult-adult,"um, square on top but almost running away?",TRUE
110,18,left,director,K1,2,NA,adult-adult,"um, arrow on top",TRUE
110,19,right,director,H1,2,NA,adult-adult,"um, square on top on a point",TRUE
110,20,left,director,B1,2,NA,adult-adult,"uh, walking looking down",TRUE
110,21,left,director,I1,3,NA,adult-adult,serving something,TRUE
110,22,right,director,K1,3,NA,adult-adult,"um, arrow on top",TRUE
110,23,left,director,A1,3,NA,adult-adult,"uh, running away",TRUE
110,24,right,director,C1,3,NA,adult-adult,"uh, bent over",TRUE
110,25,left,director,G1,3,NA,adult-adult,kneeling,TRUE
110,26,right,director,E1,3,NA,adult-adult,hands in the air,TRUE
110,27,left,director,H1,3,NA,adult-adult,"uh, serving something",TRUE
110,28,right,director,D1,3,NA,adult-adult,"uh, laying down",TRUE
110,29,left,director,F1,3,NA,adult-adult,"um, triangle on top",TRUE
110,30,right,director,B1,3,NA,adult-adult,"uh, walking looking down",TRUE
110,31,right,director,H1,4,NA,adult-adult,"um, server",TRUE
110,32,left,director,B1,4,NA,adult-adult,walking looking down,TRUE
110,33,right,director,I1,4,NA,adult-adult,"uh, server",TRUE
110,34,left,director,D1,4,NA,adult-adult,lying down,TRUE
110,35,right,director,A1,4,NA,adult-adult,"uh, running away",TRUE
110,36,left,director,C1,4,NA,adult-adult,crouching,TRUE
110,37,right,director,F1,4,NA,adult-adult,"um, triangle, highest point",TRUE
110,38,left,director,E1,4,NA,adult-adult,arms in the air,TRUE
110,39,right,director,G1,4,NA,adult-adult,"um, square on top, looking downward, kneeling",TRUE
110,40,left,director,K1,4,NA,adult-adult,arrow on top,TRUE
111,1,left,matcher,K1,1,NA,adult-adult,"okay, so it's the arrow at the end?",TRUE
111,1,right,director,K1,1,NA,adult-adult,"okay, um, it's the one that's like, it's not the one that looks like a person walking yeah, it's the arrow at the end",TRUE
111,2,left,director,F1,1,NA,adult-adult,"um, the one without the arrow, the one with the square",TRUE
111,2,right,matcher,F1,1,NA,adult-adult,ok,TRUE
111,3,left,matcher,D1,1,NA,adult-adult,ok,TRUE
111,3,right,director,D1,1,NA,adult-adult,"um, it's like the more horizontal one, so like the long thing at the bottom, and then a square and then the triangle",TRUE
111,4,left,director,B1,1,NA,adult-adult,the person,TRUE
111,5,left,matcher,C1,1,NA,adult-adult,"is there, is that the one where the head's lower than the hips ok, cause they kinda both look like a person bending over",TRUE
111,5,right,director,C1,1,NA,adult-adult,"um, it's the one that looks like a person, like bending down if that makes sense, like kneeling down yeah",TRUE
111,6,left,director,E1,1,NA,adult-adult,"um, the one that does not look like the person walking",TRUE
111,6,right,matcher,E1,1,NA,adult-adult,ok,TRUE
111,7,right,director,A1,1,NA,adult-adult,"the one that looks like a prancing person, so not the one with the arrow ok",TRUE
111,8,left,director,G1,1,NA,adult-adult,"um, they both, I was gonna say it looks like someone sitting down, but it looks like someone sitting on the the square, yeah, the block",TRUE
111,8,right,matcher,G1,1,NA,adult-adult,"oh, on the square? oh, ok perfect",TRUE
111,9,left,matcher,I1,1,NA,adult-adult,holding like a triangle? gotcha,TRUE
111,9,right,director,I1,1,NA,adult-adult,"um, it's the one which kinda, not the one who's walking, the other one holding like a tray kinda thing, yeah",TRUE
111,10,left,director,H1,1,NA,adult-adult,"um, again, holding the tray",TRUE
111,11,left,director,D1,2,NA,adult-adult,"um, kinda looks like a plane yeah, not the person holding something",TRUE
111,11,right,matcher,D1,2,NA,adult-adult,"oh, ok, so not the person from the ok",TRUE
111,12,right,director,B1,2,NA,adult-adult,"uh, the walking person",TRUE
111,13,left,director,K1,2,NA,adult-adult,"uh, the one with the arrow at the end",TRUE
111,14,right,director,G1,2,NA,adult-adult,"oh, um, the one that looks like a person sitting on a block",TRUE
111,15,left,director,A1,2,NA,adult-adult,"um, the person running",TRUE
111,15,right,matcher,A1,2,NA,adult-adult,ok,TRUE
111,16,right,director,H1,2,NA,adult-adult,"um, the person who is not running ok",TRUE
111,17,left,director,I1,2,NA,adult-adult,"uh, yeah, the guy with the tray",TRUE
111,18,left,matcher,F1,2,NA,adult-adult,ok,TRUE
111,18,right,director,F1,2,NA,adult-adult,"ooh, uh, okay, so the one that doesn't have the square at the end? so the one that doesn't look like a person sitting on a block",TRUE
